predicted_demand_MW,mapped_predicted_wind_fraction,mapped_predicted_wind_MW,scenario_residual_load_MW,wind_share_of_predicted_demand
911.7099063333329,0.8236446666666666,823.6446666666666,88.06523966666634,0.9034065122525184
918.9010206666674,0.823238,823.238,95.66302066666731,0.8958940968448775
929.3367046666659,0.8255116666666666,825.5116666666667,103.82503799999927,0.8882804935190425
1031.2936179999995,0.8303606666666669,830.3606666666668,200.93295133333265,0.8051641668034324
1194.2262856666673,0.828206666666667,828.2066666666669,366.0196190000004,0.6935089912246633
1252.1674191106677,0.8288690000000003,828.8690000000003,423.2984191106674,0.6619474259989063
1337.904873333333,0.8328936666666674,832.8936666666674,505.01120666666554,0.6225357895524727
1379.179564000001,0.8367923333333338,836.7923333333338,542.3872306666672,0.6067319696257718
1385.667948,0.8359586666666672,835.9586666666672,549.7092813333328,0.6032893146393736
1370.6350946666666,0.8378286666666674,837.8286666666675,532.8064279999992,0.6112704029882032
1364.8621150000008,0.8404673333333343,840.4673333333343,524.3947816666665,0.6157891878575102
1353.2483060000002,0.8399610000000008,839.9610000000008,513.2873059999994,0.6206998348165682
1296.208685,0.8373003333333344,837.3003333333344,458.9083516666657,0.6459610578317753
1206.817516666666,0.8356256666666675,835.6256666666675,371.19184999999857,0.6924208963876639
1248.9209001666663,0.833115333333334,833.115333333334,415.80556683333236,0.6670681331557156
1269.585593333333,0.8329676666666674,832.9676666666675,436.61792666666554,0.6560941389384289
1225.0758196666661,0.8347606666666677,834.7606666666677,390.3151529999984,0.6813951049117921
1185.2459193333327,0.8387286666666675,838.7286666666674,346.5172526666653,0.7076410498324505
1133.6368696666677,0.8387176666666676,838.7176666666676,294.91920300000015,0.7398468496470854
1060.861558333334,0.8391120000000011,839.1120000000011,221.74955833333286,0.7909721993492607
1003.8492213333319,0.8281400000000001,828.1400000000001,175.7092213333318,0.8249645289359776
956.1751486666664,0.8279493333333334,827.9493333333335,128.2258153333329,0.8658971470738005
927.0109660000005,0.8263323333333331,826.3323333333332,100.67863266666734,0.8913943455263643
899.9076699999999,0.8278580000000001,827.8580000000001,72.04966999999988,0.9199365974956076
891.6938286666661,0.826261,826.261,65.43282866666618,0.9266196237283523
889.1487926666664,0.8267356666666665,826.7356666666666,62.41312599999981,0.9298057574674142
877.9290698533339,0.8257710000000001,825.7710000000002,52.1580698533337,0.9405896539431743
962.3172285400013,0.8288893333333335,828.8893333333335,133.4278952066678,0.8613472862695178
1088.5639582600002,0.829881666666667,829.881666666667,258.68229159333316,0.7623637181532078
1147.1737306666666,0.8298660000000004,829.8660000000004,317.3077306666662,0.7234004561085385
1183.3453502199998,0.8322176666666675,832.2176666666675,351.1276835533323,0.7032753933684254
1171.675244666667,0.8335656666666671,833.5656666666671,338.10957799999983,0.711430637850346
1166.6437316666675,0.8340770000000003,834.0770000000003,332.5667316666671,0.7149371975011066
1144.8695740000012,0.8345086666666673,834.5086666666673,310.3609073333339,0.728911559550858
1116.078430333335,0.8374300000000008,837.4300000000007,278.6484303333343,0.7503325727295783
1104.706249666668,0.8368020000000007,836.8020000000007,267.9042496666674,0.7574882465383859
1088.9802916666674,0.8353066666666678,835.3066666666678,253.67362499999967,0.7670539798183527
1107.5819129999998,0.8362936666666676,836.2936666666676,271.28824633333215,0.7550625889163177
1141.4768926666668,0.8329563333333341,832.9563333333341,308.5205593333327,0.7297180860029668
1146.1290973333325,0.8329683333333341,832.968333333334,313.1607639999985,0.726766587875117
1149.219428,0.8349203333333343,834.9203333333343,314.29909466666584,0.7265108063708563
1134.7406576666647,0.8370293333333345,837.0293333333345,297.71132433333014,0.7376393254953025
1086.1244053333332,0.8366660000000014,836.6660000000013,249.45840533333194,0.7703224381034208
1023.0316363333335,0.8364013333333346,836.4013333333346,186.6303029999989,0.817571327834099
1014.1509106666657,0.8257883333333336,825.7883333333335,188.36257733333218,0.8142657317050482
968.5537546666673,0.8261330000000001,826.1330000000002,142.4207546666671,0.8529552397268008
936.2904359999993,0.8247676666666667,824.7676666666666,111.52276933333269,0.88088870179025
918.7485360000003,0.8266669999999999,826.6669999999999,92.08153600000037,0.8997750392061573
908.0086809040736,0.8274879999999998,827.4879999999998,80.52068090407374,0.9113216838148486
920.3580582093874,0.8264700000000001,826.4700000000001,93.88805820938728,0.8979874654522478
918.5289754486057,0.8265479999999998,826.5479999999999,91.98097544860582,0.8998605619341701
1021.7404416627468,0.8263906666666668,826.3906666666668,195.34977499608,0.8088068485591368
1171.865491422343,0.8293003333333338,829.3003333333337,342.5651580890093,0.7076753598459296
1271.4840699110314,0.8305856666666672,830.5856666666672,440.8984032443642,0.6532411111723839
1350.730843333333,0.833867333333334,833.8673333333339,516.8635099999991,0.6173452967695003
1371.285436333333,0.834296666666667,834.296666666667,536.9887696666661,0.6084048182539478
1395.2783371929365,0.8348893333333338,834.8893333333339,560.3890038596027,0.598367588084962
1406.5182656666664,0.8339293333333341,833.9293333333341,572.5889323333323,0.5929033086094089
1395.85461,0.8379903333333341,837.9903333333341,557.864276666666,0.6003421325759235
1354.185125333333,0.8394286666666676,839.4286666666676,514.7564586666654,0.6198773350578948
1299.364741,0.837659000000001,837.659000000001,461.7057409999991,0.6446681009331782
1227.2901079999995,0.8351580000000008,835.1580000000008,392.13210799999865,0.6804894739687751
1253.4781513333326,0.833912333333334,833.912333333334,419.56581799999856,0.6652787146280102
1257.381940666668,0.8340183333333341,834.0183333333341,423.3636073333339,0.6632975282682483
1244.7634883333337,0.8358160000000009,835.8160000000009,408.9474883333328,0.6714657104211099
1215.4043500000007,0.8360856666666678,836.0856666666679,379.31868333333284,0.6879074167100582
1144.1948179998265,0.8359416666666678,835.9416666666679,308.2531513331586,0.7305938232861273
1057.7398699999994,0.8364013333333346,836.4013333333346,221.33853666666482,0.7907438842532569
1004.1800753333318,0.8259463333333334,825.9463333333334,178.23374199999841,0.8225081871487694
952.4730789999998,0.8250093333333336,825.0093333333336,127.46374566666611,0.8661760122391174
928.1556029999989,0.8247669999999999,824.7669999999999,103.38860299999897,0.8886085450911198
921.6597186666669,0.8264306666666666,826.4306666666666,95.22905200000025,0.8966765606966476
910.1386630000003,0.8274859999999997,827.4859999999998,82.65266300000053,0.9091867356479938
917.303569666667,0.8266296666666667,826.6296666666667,90.67390300000034,0.9011516950348839
920.4840855725532,0.8281766666666666,828.1766666666665,92.30741890588672,0.8997186150714704
965.9731590000005,0.8263553333333336,826.3553333333335,139.61782566666693,0.8554640733380182
1159.269763,0.8293003333333338,829.3003333333337,329.9694296666663,0.7153644128414429
1207.4557080000004,0.8305856666666672,830.5856666666672,376.87004133333323,0.6878808565511928
1302.943363,0.833867333333334,833.8673333333339,469.07602966666616,0.6399873985415389
1349.0543830000006,0.834296666666667,834.296666666667,514.7577163333336,0.6184307150104464
1347.1940463333324,0.8348893333333338,834.8893333333339,512.3047129999985,0.6197246310623611
1368.0192953333346,0.8353276666666674,835.3276666666674,532.6916286666673,0.6106110268445663
1327.6385853333343,0.8393886666666674,839.3886666666674,488.2499186666669,0.6322418434802567
1290.2541720000008,0.8393846666666677,839.3846666666676,450.8695053333332,0.6505576070841544
1235.6687846666653,0.8369773333333344,836.9773333333344,398.69145133333086,0.6773476385576236
1205.8369010000004,0.836145000000001,836.145000000001,369.69190099999935,0.6934146726697334
1240.1367813333338,0.8359353333333339,835.9353333333339,404.2014479999999,0.6740670431809768
1262.8558306666653,0.8375096666666674,837.5096666666674,425.3461639999979,0.663187076726362
1231.3773816666676,0.8389970000000009,838.9970000000009,392.3803816666667,0.6813483928577765
1185.049681333334,0.840467333333334,840.467333333334,344.58234800000014,0.7092253992150772
1138.759109666666,0.8387536666666674,838.7536666666674,300.00544299999865,0.7365505659157227
1061.0848009999995,0.8387086666666672,838.7086666666672,222.3761343333323,0.7904256717995036
1002.9631299999999,0.8294046666666669,829.4046666666669,173.55846333333295,0.8269542935906996
